ability_id,attack_type,damage_type,en
2879298830598144,Ranged,Energy,Headshot
1681844768604160,Force,Kinetic,Force Push
3421001580806144,Tech,Energy,Ion Pulse Wave
3285997873790976,Force,Kinetic,Roar
2507509281587200,Tech,Kinetic,Durasteel Punch
3349103828271104,Force,Kinetic,Disturbance
2075796348862721,Force,Kinetic,Stunned
2075796348862464,Force,Energy,Electrocute
2076045456965632,Ranged,Energy,Volley
3189142066298880,Ranged,Energy,Ranged Attack
814802540691456,Tech,Energy,Debilitate
2750376797274371,Tech,Elemental,Incendiary Missile
2750376797274112,Tech,Elemental,Immolate
3298062436925696,Force,Kinetic,Crushed
2466187401232384,Tech,Kinetic,Excavation Charge
3178507727273984,Tech,Elemental,Firestorm
3020985506725888,Melee,Energy,Obliterate
2277183070404889,Tech,Internal,Bleeding (Flechette Round)
2508694692560896,Tech,Kinetic,Overwhelming Swipe
814003676774674,Tech,Elemental,Poisoned
3487612228600082,Tech,Elemental,Burning
3487612228599808,Tech,Elemental,Flamethrower
3473859743318016,Melee,Energy,Scattergun
2518418498519040,Melee,Energy,Force Leap
2876983843225859,Tech,Kinetic,Shielded
1781784362614784,Tech,Elemental,Experimental Prototype Attack!
2877799887011840,Tech,Elemental,Baradium Heave
2876988138192896,Ranged,Energy,Calibrating Shot
959925190656000,None,Energy,Activate Shock Collar
2508441289490432,Ranged,Energy,Missile Salvo
2779561100050432,Melee,Energy,Frenzy
3484348053455114,Tech,Kinetic,Sticky Grenade (Tech)
2448767013879808,Melee,Energy,Force Leap
937973612806405,Tech,Elemental,Burned
1501804034523136,Melee,Energy,Leg Slash
2951647554699264,Force,Kinetic,Slam
2520377003606016,Tech,Energy,Repair Beam
3025611186503680,Force,Kinetic,Slam
811976452210688,Force,Kinetic,Shockwave
2972100188962816,Force,Kinetic,Shriek
832678194577408,Tech,Energy,Rail Shot
3388896700268816,Tech,Elemental,Energy Burn
3388896700268544,Tech,Energy,Energy Burst
3431116228788224,Tech,Kinetic,Air Strike
3025598301601792,Tech,Elemental,Acid Spit
2198997485748480,Tech,Elemental,Welding Torch
3772016373006336,Tech,Elemental,Self Destruct
3332722823004160,Tech,Kinetic,Stockstrike Knockback
3234874878066688,Tech,Energy,Energy Surge
2997238632546304,Ranged,Energy,Calibrated Shot
2534644884963328,Ranged,Energy,Ranged Attack
2853232674078720,Tech,Kinetic,Armed
2496956546940928,Tech,Kinetic,Low Blow
812002222014723,Tech,Elemental,Burning (Tech)
3594247676624896,Tech,Kinetic,Electric Pulse
3337485941735424,Ranged,Energy,Full Auto
2197897974120448,Tech,Kinetic,Kick
2536882562924544,Ranged,Energy,Overload Shot
2029831608860928,Tech,Internal,Bleeding (Retractable Blade)
2029831608860672,Tech,Kinetic,Retractable Blade
2989095374553088,Force,Kinetic,Slam
3194695459012608,Tech,Energy,Termination Ray
2878869333868544,Melee,Energy,Cleave
3288033688289280,Force,Kinetic,Strong Swipe
3472373684633600,Melee,Energy,Melee Attack
2467785129066496,Force,None,Unlimited Power
2483702277865472,Melee,Energy,Piercing Blow
3298801171300352,Force,Energy,Electrocution
2882378322149376,Tech,Internal,Corrosive Injection
2450025439297797,Force,Kinetic,Taunt
2453306794311680,Tech,Energy,Ion Cell
2272119303962624,Tech,Energy,Ion Beams
3270007710548233,Force,Internal,Voice of the Masters (Any)
3025473747550208,God,God,Hypergate Unity
2779178847961088,Force,Kinetic,Rock Throw
2072630957965312,Ranged,Energy,Charged Shot
2465349882609921,Tech,Internal,Burning (Tech)
3431309502316544,Force,Kinetic,Leap
2802406031097856,Melee,Energy,Melee Attack
2851145319972864,Tech,Energy,Plasma Arc
2966216083767296,Force,Elemental,Scream
3386040547016983,Force,Energy,Lightning Effect
3386040547017051,Force,Energy,Lightning Effect
2516240950099968,Melee,Energy,Melee Attack
2989103964487680,Force,Kinetic,Slam
807754499358720,Force,Kinetic,Force Choke
3025636956307456,Force,Kinetic,Slam
2877963095769088,Tech,Elemental,Electro Dart
3278769443831808,Ranged,Energy,Ranged Attack
3447651852877824,Ranged,Energy,Pseudorandom Violence
2815647415271424,Tech,Kinetic,Fragmentation Grenade
3549167699886080,Force,Kinetic,Frustrated Howl
3403731517308928,Tech,Kinetic,Lethal Strike
2512207975809024,Melee,Energy,Saber Strike
2750084739498240,Tech,Kinetic,Self Destruct
3483446110322688,Force,Kinetic,Mass Project
2816029667360768,Tech,Kinetic,Backhand
2848375066066944,Tech,Kinetic,Concussion Charge
2762999706157312,Force,Internal,Bleeding (Physical)
2315786236461056,Melee,Energy,Hunter's Leap
3261898812293422,Force,Kinetic,Smash
3714906192871424,Ranged,Energy,Basic Attack
2264212269170688,Force,Kinetic,Toxic Stinger
2989108259454976,Force,Kinetic,Slam
2060858452606976,Force,Kinetic,Fist Pound
2997230042611712,Ranged,Energy,Assassinate
2971151001190679,Force,Internal,Bleeding (Physical)
2971151001190400,Tech,Elemental,Rock Toss
2777761508753698,Tech,Elemental,Incendiary Missile
2777761508753700,Tech,Elemental,Burning (Physical)
3025624071405568,Force,Kinetic,Slam
2264594521260032,Melee,Energy,Force Leap
955278036041728,Melee,Energy,Crushing Blows
2951544475484160,Ranged,Energy,Slap
2522490127515648,Force,Kinetic,Kick
2879449154453504,Ranged,Energy,Flurry
3354335098437632,Melee,Energy,Charged Beam
3513227413553152,Tech,Energy,Stop That!
2877177116753920,Melee,Energy,Melee Attack
2157117259645185,Force,Internal,Affliction (Force)
3401425119871281,Force,Kinetic,Psychokinetic Blast (Upheaval)
3401425119870976,Force,Kinetic,Psychokinetic Blast
814592087293952,Tech,Kinetic,Heatseeker Missiles
3263685518688256,Ranged,Energy,Ranged Attack
3234831928393728,Force,Internal,Dark Spike
2989112554422272,Force,Kinetic,Slam
2919340810698752,Force,Kinetic,Compression Field
2785737263022080,Melee,Energy,Melee attack
3289356538216448,Melee,Energy,Charged Charge
3633460728037376,Melee,Energy,Force Rift
3447669032747308,Tech,Kinetic,Handful of Grenades (Any)
3447669032747008,Tech,Kinetic,Handful of Grenades
2058199867851008,Tech,Elemental,Burning (Physical)
3598641428168704,Tech,Kinetic,Wide Scattershot
3450778589069312,Tech,Internal,Random Deconstruction
3222913394147328,Tech,Kinetic,Concussion Mine
2211062048882688,Melee,Energy,Crushing Blow
2287722920148992,Tech,Elemental,Plasma Probe
1792156708634624,Tech,Kinetic,V-1 Seismic Grenade
3298676617248768,Melee,Energy,Melee Attack
3404225438548234,Tech,Elemental,Burning (Physical)
3681268009009428,Tech,Energy,Residual Neural Feedback (All)
3681268009009152,Tech,Kinetic,Neural Concussion Burst
2509824268959744,Melee,Energy,Saber Throw
3230120349270016,Melee,Energy,Pouncing Slash
3487625113501970,Tech,Elemental,Burning
3487625113501696,Tech,Elemental,Flamethrower
2777946192347136,Tech,Kinetic,Thermal Detonator
2876739030089728,Ranged,Energy,Ranged Attack
999078112526336,Force,Kinetic,Force Push
3451843740958720,Melee,Energy,Veteran's Strike
2792626390564864,Tech,Elemental,Baradium Toss
2307226366640128,Melee,Energy,Assault
811942092472588,Force,Kinetic,Crushed
999069522591744,Force,Kinetic,Overwhelming Force
3602369459781632,Force,Kinetic,Tumult
2748864968785920,Tech,Energy,Rail Shot
2779526740312064,Melee,Energy,Punt
2929236415348736,Melee,Energy,Melee Attack
3400072205172736,Melee,Energy,Lunge
1792161003601920,Tech,Kinetic,V-2 Seismic Grenade
2508256605896704,Force,Kinetic,Force Slam
3535548358590464,Tech,Internal,Compound 17 Release
3244942281408512,Tech,Energy,Electrosmash
3258935284858880,Tech,None,Massive Lasers
3215225402687488,Ranged,Energy,Ranged Attack
807750204391424,Melee,Energy,Force Charge
3306222874787840,Melee,Energy,Strike
3586594044903424,Ranged,Energy,Hammer Shot
3286968536399872,Ranged,Energy,Ranged Attack
2876940893552640,Tech,Elemental,Electrical Disturbance
2788576236404736,Melee,Energy,Melee attack
3410040824266752,Melee,Energy,Lightning Saber
2785445205245952,Force,Kinetic,Wind Buffet
3298835531038720,Melee,Energy,Melee Attack
813569885077504,Melee,Energy,Melee Attack
2518332599173120,Melee,Energy,Strike
2789027207970816,Ranged,Energy,Prototype Blaster Round
3021092880908288,Force,Kinetic,Force Scream
2853803904729088,Ranged,Energy,Ranged Attack
3760097838759936,Tech,Kinetic,Heatseeker Missiles
1792169593536512,Tech,Kinetic,V-3 Seismic Grenade
3277644162400256,Ranged,Energy,Sweeping Gunfire
2508939505696768,Melee,Energy,Rending Swipe
3366996662026240,Force,Elemental,Burning Force
3648368559521792,Tech,Kinetic,Jet Charge
3210595427942400,Ranged,Energy,Railgun
3326576724803584,Tech,Elemental,Telegraphed Strike
1779718483345408,Melee,Energy,Melee Attack
1783691328094208,Force,Elemental,Terrifying Roar
960122759151616,Tech,Energy,Pulse Round
3294106772045824,Force,Internal,Combusting Seed
2624650219618304,Force,Kinetic,Super Smash
812032286785536,Tech,Elemental,Spit
941040219455488,Tech,Kinetic,Tracer Missile
2778878200250629,Tech,Kinetic,Plasma Shock
2453182240260096,Ranged,Energy,Illegal Jet Pack
2508729052299264,Ranged,Energy,Missile Salvo
2520510147592192,Force,Energy,Force Storm
1792165298569216,Tech,Kinetic,V-4 Seismic Grenade
2778324149469184,Melee,Energy,Laser Blast
2748392522383360,Ranged,Energy,Rapid Shots
2517091353624576,Tech,Elemental,Plasma Probe
2901289063153664,Melee,Energy,Stampede
2777903242674176,Ranged,Energy,Unload
3487156962066432,Melee,Energy,Leaping Attack
3302134065922048,Force,Elemental,Burning Force
2922179784081408,Melee,Energy,Melee Attack
2877400455053312,Melee,Energy,Flurry of Bolts
3220972068929796,Tech,Internal,Poisoned (Physical)
3025886064410624,Force,Kinetic,Slam
2315567193128960,Melee,Energy,Whirlwind Slash
2278123668242432,Tech,Internal,Stasis Probe
3482140440264704,Tech,Kinetic,Micro Missiles
3122428339290112,Melee,Energy,Retractable Blade
2917979306065920,Tech,Kinetic,Jab
3277115881423163,Tech,Kinetic,Hveetin Yayath
2534558985617408,Ranged,Energy,Ranged Attack
2857330072879104,Tech,Kinetic,Charge
2995168458309632,Ranged,Energy,Double-pistol Shot
3700183044981095,Tech,Kinetic,Hveetin Yayath
2695646029021184,Tech,Kinetic,Wynz-Tek Experimental Shockwave Device
2066605118849024,Ranged,Energy,Charged Rounds
3778059391991808,Force,Internal,Stunning Blast
3589428723318784,Melee,Energy,Finishing Strike
2854555524005888,Melee,Energy,Infectious Bite
811929207570432,Force,Energy,Electrocution
2052040884748288,Force,Kinetic,Force Push
3485808342335488,Melee,Energy,Spike
2906816686063616,Melee,Energy,Lacerate
3394707791020290,Tech,Internal,Bleeding
3394707791020032,Ranged,Energy,Serrated Shot
2518255289761792,Tech,Kinetic,Stockstrike
3025898949312512,Force,Kinetic,Slam
2777679904374784,Tech,Energy,Rail Shot
2287894718840832,Melee,Energy,Intercept
2264126369824768,Force,Kinetic,Force Stomp
2822364744122368,Tech,Energy,Rust Cutter
3448051284836352,Force,Kinetic,Mega Blast
2917472499924992,Tech,Kinetic,Smash
3169647209742336,Tech,Energy,Targeted Laser
3244336691019776,Melee,Energy,Sweep
3410835393216512,Ranged,Energy,Cannon Blast
814884145070080,Tech,Kinetic,Shiv
1507993082396928,Tech,Elemental,Guidence Laser
1507993082396672,Ranged,Energy,Plasma Pulse
2917996485935104,Tech,Kinetic,Bash
3048662275981312,Tech,Kinetic,Thermal Grenade
2816051142197248,Melee,Energy,Assault
3483854132215808,Tech,Kinetic,Activating Extermination Mode
3020998391627776,Force,Kinetic,Roving Smash
3598568413724672,Tech,Kinetic,Kick
3493268700528640,Melee,Energy,Ravage
2508943800664064,Melee,Energy,Pulverizing Slam
2197876499283968,Ranged,Energy,Flurry
1794136688558080,Tech,Kinetic,Cluster Bombs
2861560615665664,Tech,Energy,Unstable Discharge
3024610459123712,Force,Kinetic,Rage Smash
3251522171305984,Tech,Kinetic,Missile Strike
2317482748542976,Force,Energy,Shock
1229069316259840,Ranged,Energy,Rifle Shot_test
3301081798934528,Melee,Energy,Melee Attack
3234814748524544,Force,Internal,Dark Spike
3072722682773504,Force,Energy,Dread Pulse
801264803774464,Tech,Elemental,Concussion Charge
3518677727051776,Ranged,Energy,Basic Attack
2765327578431749,Force,Kinetic,Smash
2785449500213248,Force,Internal,Dark Spike
3711904010731520,Melee,Energy,Melee Attack
2922785374470144,Tech,Internal,Wynz-Tek Chemical Sludge Applicator
3569328276373504,Ranged,Energy,Powered Charge
2960868849483776,Melee,Energy,Melee Attack
1787720007417856,Ranged,Energy,Carbine Burst
3263079928299520,Ranged,Energy,Ranged Attack
3551555701702656,Force,Kinetic,Force Push
2076535083237634,Tech,Energy,Reflection Shield
2535271950188544,Tech,Energy,Ion Cell
2792634980499456,Tech,Elemental,Baradium Toss
3021603982016512,Force,Elemental,Discharge
3707493079318528,Force,Energy,Photovoltaic Blast
3300802626060596,Force,Energy,Overcharge Field
3300802626060288,Force,Energy,Overcharge Beam
3391748558553088,Ranged,Energy,Scatter Blaster
3067079095746560,Ranged,Energy,Charged Rounds
947130483081216,Force,Energy,Telekinetic Wave
2515768503697408,Tech,Kinetic,Orbital Strike
3587057901371392,Tech,Elemental,Jet Boost
3679803425161216,Melee,Energy,Double Strike
813522640437248,Melee,Energy,Melee Attack
3306798400405504,Melee,Energy,Melee Attack
3012747759452160,Tech,Elemental,Cascade
3127118443577344,Melee,Energy,Axe Toss
3225743777595392,Tech,Kinetic,Mini-Missile Barrage
2518126440742912,Tech,Energy,Powerful Blast
2879114147004416,Melee,Energy,Assault
1783854536851456,Tech,Kinetic,Rifle Shot
2491050966908928,Ranged,Energy,Ranged Attack
1977901159284736,Melee,Energy,Force Leap
3485812637302784,Melee,Energy,Vicious Slash
2518641836818688,Force,Energy,Shocked
3274740764508160,Force,Energy,Force Storm
959916600721686,Force,Internal,Bleeding (Physical)
959916600721408,Melee,Energy,Rip
3230262083191054,Force,Internal,Poisoned (Physical)
3230262083190784,Melee,Energy,Infectious Bite
3756189418520576,Ranged,Energy,Missile Blast
3393513790111744,Ranged,Energy,Vortex Bolt
3221384385789952,Tech,Kinetic,Self-Destruct
2278239632359681,Force,Internal,Diseased (Physical)
2278239632359424,Melee,Energy,Diseased Claw
3233792546308096,Melee,Energy,Basic Attack
801290573578240,Ranged,Energy,Full Auto
2448346107084800,Melee,Energy,Saber Strike
3010832204038144,Melee,Energy,Sting
3677539977396224,Melee,Energy,Swipe
3481762483142916,Tech,Internal,Bleeding (Physical)
3481762483142656,Tech,Kinetic,Gut
2853773839958016,Ranged,Energy,Rifle Shot
1099842340257792,Melee,Energy,Surge
2778641977049355,Tech,Kinetic,Sticky Pulse Grenade
3442111345065984,Ranged,Energy,Charged Rounds
3749021118103828,Tech,Internal,Bleeding (Physical)
3749021118103552,Melee,Energy,Rocket Gut
828593680679168,Tech,Kinetic,Sticky Grenade (Tech)
2311581463478272,Melee,Energy,Shadow Strike
2456266026778624,Ranged,Energy,Range Attack
3255194368344064,Melee,Energy,Primal Bite
2879320305434624,Ranged,Energy,Rifle Shot
3645817348947968,Tech,Elemental,Energy Burn
3401180306735104,Melee,Energy,Vengeance-Fueled Blow
3127144213381384,Tech,Kinetic,Rail Shot
3267843047030784,Force,Energy,Revan's Cowl
2776090766475264,Tech,Elemental,Incendiary Missile
3251036840001792,Force,Kinetic,Smash
1417463761731584,Melee,Energy,Force Charge
2520763550662656,Tech,Kinetic,Explosive Round
2518448563290112,Force,Kinetic,Smash
2446748379250946,Tech,Elemental,Radiation Burns (Tech)
2446748379250688,Tech,Kinetic,Incendiary Mortar
3204719912681812,Tech,Elemental,Incendiary Mine
3441638898663684,Tech,Internal,Bleeding (Physical)
872303562850304,Ranged,Energy,Ranged Attack
3772020667973913,Tech,Kinetic,Carbonized
3126375414235136,Melee,Energy,Scattergun Blast
3141635433037824,Melee,Energy,Head Swipe
2296441703759872,Tech,Kinetic,Jet Punch
814282849648640,Ranged,Energy,Rapid Shots
3244963756244992,Tech,Kinetic,Cryo Grenade
3039462456033280,Tech,Kinetic,Lay Mine
2518564527407104,Ranged,Energy,Hammer Shot
962141393780736,Melee,Energy,Maelstrom Claw
811808948486144,Melee,Energy,Impale
3485795457433870,Force,Internal,Bleeding (Physical)
3280526085456128,Tech,Kinetic,Explosive Probe (Tech)
3441810697355264,Ranged,Energy,Unload
2197867909349376,Ranged,Energy,Suppressing Burst
3216135935754240,Tech,Energy,Gree Disintegrator
2816759811801405,Tech,Elemental,Single Destruction
2816759811801088,Tech,Elemental,Double Destruction
2448762718912512,Ranged,Energy,Full Auto
3586572570066944,Tech,Kinetic,Missile Salvo
3231013702467584,Melee,Energy,Charging Cleave
1975556107141120,Melee,Energy,Thrash
2859121074241536,Melee,Energy,Melee Attack
2779273337241858,Tech,Internal,Poisoned
2779273337241600,Tech,Kinetic,Acid Blade
3710890398449968,Force,Energy,Residual Kinetic Energy (All)
3200459305123840,Force,Energy,Phase Walk
2778594732409093,Tech,Kinetic,Plasma Shock
2876962368389120,Tech,Kinetic,Defensive Systems
3306252939559206,God,God,Weight of Knowledge
3598010067976192,Melee,Energy,Force Leap
3438765565542400,Force,Kinetic,Hostage Situation
2075804938797056,Force,Kinetic,Force Bomb
3272739309748224,Ranged,Energy,Berserker Assault
2624658809553153,Force,Kinetic,Buried
3231237040766976,Tech,Kinetic,Sweep
811937797505024,Melee,Energy,Force Charge
2762376935899136,Melee,Energy,Pummel
3125864313126912,Melee,Energy,Melee Attack
2521278946738176,Force,Kinetic,Backhand
3602446769192960,Melee,Energy,Basic Attack
2778341329338368,Tech,Kinetic,Unstable Energy
3668069574508544,Melee,Energy,Swipe
3234823338459136,Force,Internal,Dark Spike
866410867720192,Ranged,Energy,Overload Shot
2981007951134720,Melee,Energy,Flurry
3025735740555264,Tech,Elemental,Acid Spit
2921093157355520,Tech,Kinetic,Mortar Volley
961269515419648,Melee,Kinetic,Crush
3465720780292096,Tech,Internal,Corrosive Dart
2785453795180544,Tech,Energy,Energy Surge
2303055953395969,Tech,Elemental,Burning (Tech)
2303055953395712,Tech,Elemental,Fire Spit
2510146391506944,Melee,Energy,Saber Stike
2534503151042560,Melee,Energy,Strike
